run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
8664.98,7350.27,8092.89,8042.47,8109.03,7539.3,8428.06,8516.3,6551.92,7470.52,8058.84,7586.5,7710.71,9443.02,8295.26,8550.92,9450.32,6949.92,7123,8339.51,8222.32,9096.17,8340.95,7190.92,6943.87,8457.78,7125.61,8609.42,7301.9,9205.86,8025.62
7870.35,7315.62,8092.89,8042.47,8109.03,7539.3,8129.09,8516.3,6551.92,7470.52,7077.17,7586.5,7383.56,9333.35,8106.04,8141.06,7778.24,6949.92,7123,8339.51,8160.08,7568.92,7877.04,7190.92,6943.87,7877.23,7125.61,8217.29,7301.9,7558.09,7709.23
6987.97,7315.62,7917.45,8042.47,8109.03,7539.3,8129.09,8516.3,6551.92,7470.52,7077.17,7586.5,7383.56,9025.63,8106.04,8141.06,7778.24,6949.92,7123,8339.51,8160.08,7568.92,7877.04,7190.92,6943.87,7877.23,6888.88,8217.29,7157.56,7558.09,7651.01
6987.97,7315.62,7524.95,8042.47,7800.13,7539.3,8129.09,8516.3,6551.92,7470.52,7077.17,7586.5,7383.56,8732.65,7543.93,8141.06,7338.46,6949.92,7123,8339.51,8160.08,7568.92,7397.27,7190.92,6943.87,7877.23,6888.88,8217.29,7157.56,7558.09,7568.47
6987.97,7315.62,7524.95,8042.47,7800.13,7539.3,8129.09,8516.3,6551.92,7470.52,7077.17,7586.5,7383.56,8732.65,6749.31,8001.45,7148.21,6949.92,7123,8339.51,8160.08,7568.92,7397.27,7190.92,6943.87,7877.23,6888.88,6210.55,7157.56,7558.09,7464.1
6987.97,7189.58,7262.64,7895.62,7800.13,7539.3,8129.09,8516.3,6551.92,7470.52,7077.17,7084.96,7383.56,6619.42,6749.31,8001.45,7148.21,6949.92,7123,8187.22,8160.08,7200.26,7397.27,7190.92,6943.87,7877.23,6888.88,6210.55,7157.56,7558.09,7341.73
6987.97,7189.58,7262.64,7895.62,7800.13,7539.3,8129.09,7729.91,6551.92,6364.78,7077.17,7084.96,7383.56,6619.42,6749.31,8001.45,7148.21,6949.92,7123,7818.62,8160.08,7200.26,7397.27,7190.92,6943.87,7877.23,6888.88,6210.55,7157.56,7558.09,7266.38
6987.97,7189.58,7262.64,7895.62,7800.13,7539.3,8129.09,7729.91,6551.92,6364.78,7077.17,7084.96,7383.56,6619.42,6749.31,8001.45,7148.21,6949.92,7123,7818.62,7667.53,7200.26,7397.27,7190.92,6943.87,7877.23,6888.88,6210.55,7157.56,7558.09,7249.96
6987.97,7189.58,7262.64,7895.62,7800.13,7539.3,8095.86,7729.91,6551.92,6364.78,7077.17,7012.11,7383.56,6619.42,6749.31,8001.45,7148.21,6949.92,7123,7818.62,7641.02,7200.26,7397.27,7190.92,6943.87,7877.23,6888.88,6210.55,7157.56,7558.09,7245.54
6698.17,7189.58,7262.64,7895.62,7800.13,7539.3,8095.86,7052.05,6551.92,6364.78,7077.17,7012.11,6528.53,6619.42,6749.31,8001.45,7148.21,6949.92,7123,7818.62,7641.02,7200.26,7397.27,7190.92,6943.87,7877.23,6888.88,6210.55,7157.56,7558.09,7184.78
