run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
1796.19,2194.03,1697.59,1427.69,2366.66,1574.13,1685.11,1486.15,1966.29,2340.02,1802.51,2226.49,2395.71,1634.25,2485.96,2211.66,2400.99,1857.89,2037.29,1931.14,1479.09,1848.66,1482.37,1587.63,2190.22,2428.48,1962.93,2175.9,2474.33,1742.78,1963.01
1796.19,1395.56,1697.59,1427.69,1530.05,1574.13,1685.11,1486.15,1966.29,1866.76,1802.51,1947.91,2124.28,1352.55,2008.94,2211.66,2228.81,1649.12,945.411,1931.14,1479.09,1848.66,1482.37,1587.63,2190.22,1790.02,1962.93,2175.9,2107.18,1742.78,1766.49
1796.19,1395.56,1697.59,1427.69,1530.05,1574.13,1685.11,1486.15,1522.72,1866.76,1802.51,1947.91,2124.28,1080.57,1482.11,2211.66,1733.15,1327.25,945.411,1931.14,1321.04,1237.32,1482.37,1527.19,2190.22,1790.02,1962.93,2097.19,2107.18,1742.78,1667.54
1796.19,1395.56,1697.59,1427.69,1530.05,1574.13,1685.11,1486.15,1522.72,1785.94,1659.96,1723.43,1922.68,1080.57,1482.11,1853.67,1733.15,1327.25,945.411,1669.29,1321.04,1237.32,1482.37,1527.19,2190.22,1681.41,1962.93,1793.03,1080.24,1566.73,1571.37
1796.19,1395.56,1697.59,1427.69,1530.05,1574.13,1555.02,1486.15,1522.72,1785.94,1659.96,1371.8,1922.68,1080.57,1482.11,1853.67,1733.15,1327.25,945.411,1669.29,1321.04,1237.32,1482.37,1527.19,2064.99,1681.41,1962.93,1793.03,1080.24,1544.1,1550.39
1796.19,1395.56,1697.59,1427.69,1530.05,1574.13,1555.02,1486.15,1522.72,1649.27,1659.96,1362.39,1922.68,1080.57,1482.11,1853.67,1733.15,1327.25,945.411,1669.29,1321.04,1237.32,1482.37,1527.19,2064.99,1681.41,1962.93,1793.03,1080.24,1544.1,1545.52
1567.65,1395.56,1465.18,1427.69,1530.05,1574.13,1489.76,1486.15,1522.72,1649.27,1575.7,1362.39,1922.68,1080.57,1482.11,1853.67,1667.53,1327.25,945.411,1669.29,1321.04,1237.32,1482.37,1527.19,2064.99,1681.41,1270.9,1793.03,1080.24,1544.1,1499.91
1530.54,1395.56,1465.18,884.703,1530.05,1574.13,1489.76,1486.15,1300.86,1649.27,1575.7,1362.39,1922.68,1080.57,1482.11,1803.48,1492.98,1327.25,945.411,1669.29,1321.04,1237.32,1482.37,1527.19,2064.99,1681.41,1270.9,1678,1080.24,1169.14,1449.36
1530.54,1395.56,1465.18,884.703,1530.05,1574.13,1489.76,1486.15,1300.86,1649.27,1575.7,1362.39,1790.2,1080.57,1482.11,1803.48,1492.98,1327.25,945.411,1669.29,1321.04,1237.32,1482.37,1527.19,1798.67,1681.41,1270.9,1678,1080.24,1169.14,1436.06
1530.54,1395.56,1465.18,884.703,1530.05,1574.13,1489.76,1486.15,1300.86,1649.27,1355.39,1362.39,1790.2,1080.57,1374.22,1794.04,1492.98,1327.25,945.411,1669.29,1321.04,1237.32,1190.07,1527.19,1798.67,1681.41,1270.9,1678,1080.24,1169.14,1415.06
1530.54,1395.56,1465.18,884.703,1530.05,1273.34,1489.76,1486.15,1300.86,1649.27,1355.39,1362.39,1790.2,1080.57,1374.22,1794.04,1492.98,1327.25,945.411,1669.29,1321.04,1237.32,1190.07,1527.19,1798.67,1681.41,1270.9,1678,1080.24,1169.14,1405.04
1530.54,1395.56,1465.18,884.703,1530.05,1273.34,1489.76,1250.05,1300.86,1604.62,1355.39,1362.39,1779.2,1080.57,1374.22,1794.04,1492.98,1327.25,945.411,1669.29,1321.04,1237.32,1190.07,1527.19,1798.67,1681.41,1270.9,1678,1080.24,1169.14,1395.31
1530.54,1395.56,1465.18,884.703,1530.05,1273.34,1489.76,1250.05,1300.86,1604.62,1355.39,1362.39,1779.2,1080.57,1374.22,1794.04,1492.98,1327.25,945.411,1669.29,1321.04,1237.32,1190.07,1527.19,1798.67,1681.41,1270.9,1678,1080.24,1169.14,1395.31
