run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
86.3238,75.6319,37.8015,60.5893,80.3329,52.4041,80.3582,111.007,52.7804,100.657,70.447,72.2787,36.1036,72.7649,96.4865,80.2679,76.9882,54.9059,63.6961,86.9086,75.954,57.3901,80.4067,89.4033,84.0514,37.9663,55.1002,63.8636,70.2352,68.9865,71.0697
86.3238,75.6319,37.8015,60.5893,76.4499,52.4041,64.3878,77.9293,52.7804,68.2058,70.447,72.2787,36.1036,72.7649,93.2326,61.9992,76.9882,39.8953,62.4684,62.4327,75.954,57.3901,69.4239,84.0581,84.0514,37.9663,55.1002,63.8636,68.5554,68.9865,65.5488
64.6523,75.6319,37.8015,60.5893,76.4499,52.4041,64.3878,77.9293,52.7804,68.2058,70.447,71.3028,36.1036,69.412,58.6885,61.9992,76.9882,39.8953,62.4684,62.4327,61.4016,57.3901,69.4239,84.0581,80.1818,37.9663,55.1002,63.8636,35.5619,68.9865,61.8168
64.6523,75.6319,37.8015,60.5893,63.0378,52.4041,64.3878,73.1488,52.7804,68.2058,70.447,71.3028,36.1036,61.5218,58.6885,61.9992,48.8422,39.8953,62.4684,62.4327,61.4016,57.3901,69.4239,57.4196,71.6002,37.9663,55.1002,61.308,35.5619,68.9865,58.75
64.6523,75.6319,37.8015,54.7824,63.0378,52.4041,64.3878,60.2625,52.7804,68.2058,70.447,29.2446,36.1036,61.5218,58.6885,61.9992,48.8422,39.8953,62.4684,62.4327,61.4016,52.398,59.9191,57.4196,71.6002,37.9663,43.2726,59.3757,35.5619,68.9865,55.783
64.6523,70.7774,37.8015,54.7824,63.0378,52.4041,64.3878,60.2625,52.7804,68.2058,70.447,29.2446,36.1036,61.5218,43.6048,61.9992,48.8422,39.8953,62.4684,62.4327,61.4016,52.398,59.9191,57.4196,49.3063,37.9663,38.6543,59.3757,35.5619,65.8091,54.1154
64.6523,51.4355,37.8015,54.7824,63.0378,52.4041,64.3878,60.2625,52.7804,68.2058,67.1234,29.2446,36.1036,61.5218,43.6048,61.9992,48.8422,39.8953,62.4684,59.0544,61.4016,48.4197,59.9191,57.4196,49.3063,37.9663,38.6543,59.3757,35.5619,56.0509,52.7894
64.6523,51.4355,37.8015,41.5882,63.0378,52.4041,64.3878,60.2625,52.7804,68.2058,67.1234,29.2446,36.1036,61.5218,43.6048,61.9992,48.8422,39.8953,62.4684,59.0544,39.5374,48.4197,59.9191,57.4196,49.3063,37.9663,38.6543,59.3757,35.5619,52.5234,51.5032
64.6523,51.4355,37.8015,41.5882,26.9244,52.4041,64.3878,60.2625,52.7804,68.1532,55.6732,29.2446,36.1036,61.5218,43.6048,61.9992,48.8422,39.8953,51.2898,59.0544,20.0922,48.4197,58.8451,57.4196,33.2851,37.9663,38.6543,59.3757,35.5619,52.5234,48.3254
48.9644,48.6849,37.8015,41.5882,26.9244,52.4041,64.3878,60.2625,52.7804,68.1532,53.3073,29.2446,36.1036,42.2749,43.6048,61.9992,48.8422,39.8953,51.2898,59.0544,20.0922,48.4197,58.8451,57.4196,33.2851,37.9663,36.191,59.3757,35.5619,52.5234,46.9082
48.9644,48.6849,37.8015,41.5882,26.9244,52.4041,64.3878,60.2625,52.7804,68.1532,53.3073,29.2446,36.1036,42.2749,43.6048,61.2097,48.8422,39.8953,51.2898,59.0544,20.0922,39.928,58.8451,57.4196,33.2851,37.9663,36.191,59.3757,35.5619,52.5234,46.5989
48.9644,48.6849,37.8015,41.5882,26.9244,52.4041,64.3878,60.2625,52.7804,68.1532,53.3073,29.2446,33.6335,42.2749,43.6048,61.2097,48.8422,39.8953,47.1576,59.0544,20.0922,39.928,58.8451,57.4196,33.2851,37.9663,36.191,59.3757,35.5619,52.5234,46.3788
48.9644,42.5943,37.8015,41.5882,26.9244,52.4041,64.3878,57.4734,52.7804,68.1532,53.3073,29.2446,33.6335,42.2749,43.6048,61.2097,48.8422,39.8953,47.1576,59.0544,20.0922,39.928,40.2203,57.4196,33.2851,37.9663,36.191,59.3757,35.5619,52.5234,45.462
48.9644,42.5943,37.8015,41.5882,26.9244,52.4041,53.7575,57.4734,52.7804,46.8074,53.3073,29.2446,33.6335,42.2749,43.6048,61.2097,48.8422,39.8953,47.1576,59.0544,20.0922,39.928,40.2203,57.4196,33.2851,37.9663,36.191,59.3757,35.5619,52.5234,44.3961
44.2233,42.5943,37.1407,41.5882,26.9244,52.4041,53.7575,57.4734,52.7804,46.8074,53.3073,29.2446,33.6335,42.2749,43.6048,61.2097,48.8422,39.8953,35.0227,59.0544,20.0922,39.928,34.186,57.4196,33.2851,37.9663,36.191,59.3757,35.5619,52.5234,43.6104
44.2233,42.5943,37.1407,41.5882,26.9244,52.4041,53.7575,57.4734,52.7804,46.8074,53.3073,29.2446,33.6335,42.2749,43.6048,61.2097,48.8422,39.8953,35.0227,59.0544,20.0922,39.928,34.186,57.4196,33.2851,37.9663,36.191,59.3757,35.5619,52.5234,43.6104
44.2233,42.5943,37.1407,41.5882,26.9244,52.4041,53.7575,57.4734,45.2184,46.8074,53.3073,29.2446,33.6335,42.2749,43.6048,54.6389,48.8422,39.8953,35.0227,56.4801,20.0922,39.928,34.186,53.5156,33.2851,26.3556,36.191,59.3757,35.5619,52.5234,42.5363
44.2233,42.5943,37.1407,41.5882,26.9244,52.4041,53.7575,46.2902,45.2184,46.8074,53.3073,29.2446,33.6335,42.2749,43.6048,54.6389,48.8422,39.8953,35.0227,56.4801,20.0922,39.928,34.186,53.5156,33.2851,26.3556,36.191,59.3757,35.5619,52.5234,42.1636
44.2233,42.5943,37.1407,41.5882,26.9244,50.3363,53.7575,46.2902,45.2184,46.8074,41.3252,29.2446,33.6335,42.2749,43.6048,54.6389,48.8422,39.8953,35.0227,56.4801,20.0922,39.928,34.186,53.5156,33.2851,26.3556,36.191,59.3757,35.5619,52.5234,41.6952
