run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
241675,196681,193260,168700,282354,253121,251732,250810,116954,82180.9,227655,298042,167690,229275,262918,222807,310465,193902,155746,235724,281158,304182,26689.3,284712,204988,163673,200391,133620,138070,295500,212489
241675,196681,193260,140139,282354,244786,251732,250810,116954,82180.9,158378,298042,167690,229275,262918,222807,209902,193902,155746,235724,281158,225383,26689.3,191014,204988,163673,200391,133620,138070,295500,199848
241675,196681,193260,140139,205895,244786,209808,250810,116954,82180.9,158378,298042,167690,229275,145395,194436,209902,193902,155746,223284,281158,225383,26689.3,191014,204988,163673,200391,133620,138070,295500,190624
233202,196681,193260,140139,205895,244786,209808,250810,116954,82180.9,158378,217710,167690,229275,145395,194436,209902,193902,155746,223284,281158,225383,26689.3,148982,204988,163673,200391,133620,138070,262671,185169
233202,196681,193260,140139,205895,212380,209808,136097,116954,82180.9,158378,217710,167690,229275,145395,194436,209902,193902,119517,146582,281158,225383,26689.3,148982,204988,163673,200391,133620,138070,180993,173778
233202,161459,193260,138030,205895,212380,209808,136097,116954,82180.9,158378,217710,144458,229275,145395,194436,209902,117960,119517,146582,207963,225383,26689.3,148982,204988,163673,200391,133620,138070,180993,166788
229274,161459,193260,138030,205895,212380,209808,136097,116954,82180.9,158378,204825,144458,229275,145395,142020,209902,117960,119517,146582,207963,225383,26689.3,98415.8,204988,163673,200391,133620,138070,180993,162795
229274,161459,193260,138030,205895,212380,209808,136097,116954,82180.9,158378,204825,144458,198467,102545,142020,143587,117960,119517,146582,207963,188867,26689.3,98415.8,204988,96841.2,200391,133620,138070,180993,154684
200073,161459,139927,138030,205895,152781,209808,136097,116954,82180.9,158378,204825,144458,106097,102545,142020,143587,117960,119517,146582,207963,188867,26689.3,98415.8,204988,91638,200391,133620,94181.1,180993,145231
190687,161459,139927,138030,205895,152781,209808,136097,116954,82180.9,147909,204825,144458,106097,102545,142020,143587,117960,119517,146582,207963,188867,26689.3,98415.8,167540,91638,200391,133620,94181.1,180993,143321
190687,161459,139927,138030,182166,152781,209808,136097,116954,82180.9,147909,204825,144458,106097,102545,142020,120193,117960,119517,146582,207963,188867,26689.3,98415.8,167540,91638,200391,133620,94181.1,180993,141750
190687,161459,139927,138030,182166,152781,180173,136097,116954,82180.9,147909,200286,144458,106097,97501.3,142020,120193,117960,119517,146582,207963,188867,26689.3,98415.8,167540,91638,134670,133620,94181.1,180993,138252
167765,161459,139927,138030,182166,152781,180173,89843.9,116954,82180.9,147909,192879,144458,106097,97501.3,142020,120193,117960,119517,146582,207963,188867,26689.3,98415.8,167540,91638,134670,133620,94181.1,180993,135699
167765,161459,139927,138030,168626,152781,180173,89843.9,116954,82180.9,147909,192879,144458,106097,97501.3,142020,120193,117960,119517,146582,207963,188867,26689.3,98415.8,167540,91638,134670,133620,94181.1,180993,135248
167765,161459,139927,138030,168626,152781,180173,89843.9,116954,82180.9,147909,192879,144458,106097,97501.3,142020,120193,117960,119517,146582,207963,188867,26689.3,98415.8,167540,91638,134670,133620,94181.1,180993,135248
167765,161459,139927,138030,168626,152781,180173,89843.9,116954,82180.9,147909,124103,144458,106097,97501.3,142020,120193,117960,119517,146582,207963,188867,26689.3,98415.8,167540,91638,134670,133620,94181.1,180993,132955
167765,161459,139927,138030,168626,152781,180173,89843.9,116954,82180.9,147909,124103,144458,106097,97501.3,99469.4,120190,117960,51963,115542,164916,188867,26689.3,98415.8,167540,91638,134670,133620,94181.1,180993,126815
167765,161459,139927,126707,168626,152781,180173,89843.9,116954,82180.9,147909,124103,144458,106097,97501.3,99469.4,120190,117960,51963,115542,160062,188867,26689.3,98415.8,167540,91638,134670,133620,94181.1,180993,126276
167765,161459,139927,126707,168626,152781,180173,89843.9,116954,82180.9,147909,124103,144458,106097,97501.3,99469.4,120190,117960,51963,115542,160062,188867,26689.3,98415.8,167540,91638,134670,133620,94181.1,180993,126276
167765,161459,139927,126707,168626,152781,180173,89843.9,116954,82180.9,147909,124103,136757,106097,97501.3,99469.4,120190,117960,51963,115542,160062,172958,26689.3,98415.8,160700,91638,134670,133620,94181.1,180993,125261
167765,161459,139927,126707,168626,152781,180173,89843.9,116954,82180.9,147909,124103,136757,106097,97501.3,99469.4,120190,117960,51963,115542,160062,160129,26689.3,98415.8,160700,91638,134670,133620,94181.1,157436,124048
167765,161459,139927,126707,168626,152781,180173,89843.9,116954,82180.9,147909,124103,136757,106097,97501.3,99469.4,120190,117960,51963,115542,160062,160129,26689.3,98415.8,160700,91638,134670,133620,94181.1,157436,124048
167765,161459,139927,126707,168626,152781,180173,89843.9,116954,82180.9,147909,124103,136757,106097,97501.3,99469.4,120190,117960,51963,115542,160062,160129,26689.3,98415.8,160700,91638,134670,133620,94181.1,157436,124048
167765,161459,139927,89678.4,168626,152781,180173,89843.9,101481,82180.9,147909,124103,136757,106097,97501.3,99469.4,120190,117960,51963,115542,160062,138224,26689.3,98415.8,160700,91638,134670,133620,94181.1,157436,121568
167765,161459,139927,89678.4,168626,152781,180173,89843.9,101481,82180.9,147909,124103,136757,106097,97501.3,99469.4,120190,102486,51963,115542,160062,138224,26689.3,98415.8,123746,91638,134670,133620,94181.1,157436,119820
167765,161459,139927,89678.4,168626,152781,180173,89843.9,101481,82180.9,147909,124103,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,114540,138224,26689.3,98415.8,123746,91638,134670,133620,94181.1,155312,117869
167765,161459,139927,89678.4,168626,152781,180173,89843.9,101481,82180.9,147909,124103,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,114540,138224,26689.3,98415.8,123746,91638,134670,133620,94181.1,155312,117869
167765,161459,139927,89678.4,168626,152781,180173,89843.9,101481,82180.9,147909,124103,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,114540,138224,26689.3,98415.8,112925,91638,134670,133620,94181.1,155312,117508
142111,161459,139927,89678.4,168626,152781,180173,89843.9,101481,82180.9,128285,124103,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,102707,138224,26689.3,98415.8,112925,91638,134670,133620,94181.1,140413,115108
142111,150654,96923.7,89678.4,168626,152781,180173,89843.9,101481,82180.9,128285,124103,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,102707,138224,26689.3,98415.8,112925,91638,134670,133620,94181.1,140413,113314
142111,150654,96923.7,89678.4,156196,144430,180173,89843.9,101481,82180.9,128285,124103,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,102707,138224,26689.3,98415.8,112925,91638,134670,133620,94181.1,140413,112622
142111,150654,96923.7,89678.4,156196,144430,175008,89843.9,101481,82180.9,128285,34161.7,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,102707,121463,26689.3,98415.8,112925,91638,134670,133620,94181.1,140413,108893
142111,150654,96923.7,89678.4,156196,144430,175008,89843.9,101481,82180.9,128285,34161.7,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,102707,121463,26689.3,98415.8,112925,91638,134670,133620,94181.1,140413,108893
142111,150654,96923.7,89678.4,156196,144430,175008,89843.9,101481,71894.4,128285,34161.7,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,102707,121463,26689.3,98415.8,112925,91638,134670,133620,94181.1,140413,108550
142111,150654,96923.7,89678.4,156196,144430,175008,89843.9,101481,71894.4,128285,34161.7,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,102707,121463,26689.3,98415.8,112925,91638,134670,133620,94181.1,140413,108550
142111,150654,96923.7,89678.4,156196,144430,175008,89843.9,101481,71894.4,128285,34161.7,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,102707,121463,26689.3,98415.8,112925,91638,122137,133620,94181.1,140413,108132
142111,150654,96923.7,89678.4,156196,144430,175008,89843.9,101481,71894.4,128285,34161.7,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,102707,121463,26689.3,98415.8,112925,91638,122137,133620,94181.1,140413,108132
142111,150654,96923.7,89678.4,156196,144430,175008,89843.9,101481,71894.4,128285,34161.7,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,102707,121463,26689.3,98415.8,112925,91638,122137,118088,94181.1,140413,107614
142111,150654,96923.7,89678.4,156196,144430,165964,89843.9,101481,71894.4,128285,34161.7,136757,98606.1,97501.3,99469.4,116777,102486,51963,115542,102707,121463,26689.3,98415.8,112925,91638,122137,118088,94181.1,140413,107313
142111,150654,96923.7,89678.4,156196,144430,145676,89843.9,101481,71894.4,128285,34161.7,136757,98606.1,97501.3,99469.4,97041.8,102486,51963,115542,102707,121463,26689.3,98415.8,112925,91638,122137,118088,94181.1,140413,105979
142111,150654,96923.7,89678.4,156196,144430,145676,89843.9,101481,71894.4,128285,34161.7,136757,98606.1,97501.3,99469.4,97041.8,102486,51963,115542,102707,121463,26689.3,98415.8,112925,91638,122137,115409,94181.1,140413,105889
142111,150654,96923.7,89678.4,156196,144430,145676,89843.9,101481,71894.4,128285,34161.7,136757,98606.1,97501.3,99469.4,97041.8,102486,51963,115542,102707,121463,26689.3,98415.8,97229.5,91638,122137,115409,94181.1,140413,105366
142111,150654,96923.7,89678.4,156196,144430,145676,89843.9,101481,71894.4,128285,34161.7,136757,98606.1,97501.3,99469.4,97041.8,102486,51963,115542,102707,121463,26689.3,98415.8,97229.5,91638,122137,115409,94181.1,140413,105366
