run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
10.2923,6.75242,15.3046,26.7978,6.30265,29.9924,26.6266,39.7304,22.2225,6.20839,25.9089,8.51461,16.7837,19.1127,15.3722,24.8459,15.3359,17.3629,36.6047,3.78835,27.7337,7.07883,5.6914,9.53869,40.3384,4.95398,11.4762,36.002,27.8736,21.3236,18.8623
9.86662,6.09323,14.0357,25.2692,5.96823,29.4409,21.6897,38.5885,21.7681,5.87184,21.6514,7.04694,15.477,19.058,12.4635,24.5474,13.7632,16.5825,29.9532,3.28082,27.4428,6.77083,4.54418,8.00849,39.5567,4.62007,11.4701,33.9455,27.7892,15.9732,17.4179
9.45744,5.88647,13.8879,22.3114,4.82255,28.4061,18.4983,37.7532,20.4259,4.56935,18.2788,5.69003,13.8917,18.7362,9.29298,23.2993,11.9432,16.4215,29.083,2.36968,25.6179,6.28854,4.54418,6.83179,39.1391,4.26286,11.3272,32.6229,26.1393,13.3428,16.1714
9.11444,5.73052,13.6903,21.0979,4.7891,22.4763,17.7589,34.2988,17.0828,4.3849,16.1047,4.99468,12.1891,15.7556,9.2005,23.2659,9.92274,15.2727,28.8047,1.71725,25.4638,3.8832,3.01287,6.69075,38.1733,4.05352,10.4705,29.0882,25.3317,13.0271,14.8949
7.54202,4.27171,12.9859,18.0068,3.89537,21.4799,16.1439,33.7777,13.3398,4.3849,15.0002,4.68664,7.54938,15.5758,9.2005,23.089,7.06923,10.1677,28.6084,1.71725,25.1414,2.78482,2.76051,4.9102,37.7136,3.93532,9.65557,27.8751,18.552,11.0878,13.4303
5.33789,3.38783,12.2621,15.8264,3.89537,19.8358,15.7955,32.2277,12.7013,3.47071,13.9659,3.53898,7.04915,14.9086,8.15395,20.9202,7.06923,9.23099,24.4535,1.58203,24.9624,2.78482,2.76051,4.20766,37.6442,3.55813,9.56569,27.3274,16.6067,10.4851,12.5172
4.42305,2.93266,8.34022,14.1402,3.89537,16.7558,13.7164,31.1022,9.66187,2.57456,13.5051,3.18596,6.81662,14.4212,7.07007,18.1464,6.34616,7.89129,22.5048,0.804864,22.4077,2.69658,2.76051,1.80068,28.6702,2.77181,9.54172,24.0324,15.8825,8.98286,10.9261
3.19174,2.92253,7.54399,13.8364,3.78574,14.2468,9.86013,30.8375,9.59605,2.33135,11.7264,3.15253,5.96302,11.5834,6.20214,17.6612,6.31603,7.80489,20.2747,0.804864,22.1118,2.3879,2.68891,1.80068,27.6404,2.38663,9.44622,23.0216,13.0844,8.1178,10.0776
2.66572,2.81265,6.93261,11.7135,2.28716,12.8992,8.67559,27.7598,8.49414,1.62314,11.3036,2.89864,5.2464,9.0619,5.55286,15.927,5.86486,5.62528,16.3541,0.804864,19.0262,2.10527,2.1167,1.67745,24.6473,2.31952,9.40193,19.9586,8.98781,7.26958,8.73378
2.2735,1.57059,6.85367,9.80741,2.14452,11.6879,7.84785,25.4625,6.52477,0.973554,8.70853,2.40027,5.2464,7.73816,5.17201,13.9034,4.75087,3.75244,14.346,0.804864,17.4075,1.7634,2.1167,1.58473,23.9953,1.73568,8.86037,16.6037,8.98781,6.06643,7.70302
2.16242,1.13281,6.28271,9.5534,2.04494,10.6628,5.046,24.4202,4.22185,0.973554,8.47339,2.3338,4.99276,5.99559,5.03715,11.9765,3.353,3.38476,14.2119,0.804864,14.8164,1.73797,1.27465,1.15579,20.3775,1.31376,8.74579,16.4927,7.67046,3.77636,6.81419
1.85186,0.707719,5.22917,8.46186,1.85543,7.09828,4.02642,21.4702,3.62629,0.837355,8.47339,2.2793,4.96133,5.59739,4.03183,8.87993,2.7009,3.38476,11.2485,0.546642,14.3985,1.6961,1.04757,0.981309,16.6186,0.75099,7.67579,16.372,5.44159,3.52208,5.8591
