run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
143.642,137.787,139.913,163.967,99.4867,114.681,215.796,116.109,157.914,139.226,153.008,153.272,125.548,143.422,149.448,135.862,161.788,148.35,182.064,142.026,144.658,180.836,163.305,122.079,131.951,179.286,129.853,143.679,155.916,147.399,147.409
143.642,137.787,139.913,163.967,99.4867,114.681,100.152,116.109,157.914,139.226,153.008,142.13,125.548,143.422,123.258,101.301,139.455,131.829,152.698,128.933,144.658,180.836,150.856,122.079,131.951,177.443,129.853,136.868,135.315,147.399,137.057
143.642,137.787,139.913,154.369,99.4867,114.681,100.152,116.109,153.69,139.226,153.008,142.13,125.548,108.465,123.258,101.301,129.381,117.545,152.698,128.933,144.658,180.836,130.878,114.168,131.951,177.443,129.853,136.868,135.315,147.399,133.69
143.642,106.463,123.27,134.208,99.4867,114.681,100.152,116.109,153.69,119.333,153.008,142.13,125.548,108.465,123.258,101.301,129.381,117.545,118.65,128.933,144.658,142.115,130.878,114.168,131.951,136.355,129.853,136.868,135.315,147.399,126.96
143.642,89.338,123.27,134.208,99.4867,114.681,100.152,116.109,152.33,119.333,153.008,142.13,125.548,108.465,123.258,101.301,129.381,117.545,118.65,128.933,144.518,142.115,109.009,114.168,131.951,136.355,129.853,136.868,135.315,147.399,125.611
143.642,89.338,123.27,134.208,99.4867,114.681,100.152,116.109,152.33,119.333,146.911,142.13,102.209,108.465,123.258,101.301,129.381,117.545,111.623,128.933,144.518,142.115,109.009,114.168,131.951,136.355,129.853,135.388,135.315,147.399,124.346
143.642,89.338,123.27,134.208,99.4867,114.681,100.152,116.109,147.783,119.333,140.787,142.13,102.209,108.465,123.258,101.301,129.381,117.545,111.623,128.933,144.518,142.115,109.009,114.168,131.951,136.355,129.853,135.388,135.315,147.399,123.99
143.642,89.338,123.27,134.208,99.4867,114.681,100.152,116.109,138.074,119.333,140.787,142.13,102.209,108.465,123.258,101.301,129.381,117.545,111.623,128.933,144.518,142.115,109.009,114.168,131.951,136.355,129.853,135.388,135.315,147.399,123.667
143.642,89.338,123.27,134.208,99.4867,114.681,100.152,116.109,138.074,110.101,140.787,142.13,102.209,108.465,123.258,101.301,129.381,117.545,111.623,128.933,144.518,142.115,109.009,114.168,131.951,136.355,129.853,135.388,135.315,147.399,123.359
143.642,89.338,123.27,134.208,99.4867,114.681,100.152,116.109,138.074,110.101,140.787,133.311,102.209,108.465,123.258,101.301,129.381,98.729,111.623,128.933,144.518,142.115,109.009,114.168,131.951,136.355,129.853,128.102,135.315,147.399,122.195
143.642,89.338,123.27,134.208,99.4867,114.681,100.152,116.109,138.074,110.101,135.752,94.4593,102.209,108.465,123.258,101.301,129.381,98.729,111.623,127.409,144.518,142.115,109.009,114.168,131.951,136.355,129.853,128.102,101.058,114.949,118.457
136.379,89.338,123.27,134.208,99.4867,114.681,100.152,116.109,138.074,110.101,135.752,94.4593,102.209,108.465,107.077,101.301,129.381,73.7664,111.623,127.409,144.518,142.115,109.009,114.168,131.951,123.137,127.729,128.102,101.058,114.949,116.333
136.379,89.338,123.27,133.466,99.4867,114.681,100.152,116.109,138.074,110.101,135.752,94.4593,102.209,108.465,106.022,101.301,129.381,73.7664,111.623,127.409,132.261,138.094,109.009,114.168,103.091,123.137,127.729,128.102,101.058,114.949,114.768
136.379,89.338,123.27,133.466,99.4867,114.681,100.152,116.109,135.825,110.101,135.752,94.4593,102.209,108.465,106.022,101.301,129.381,73.7664,111.623,127.409,132.261,138.094,109.009,114.168,103.091,123.137,127.729,128.102,101.058,114.949,114.693
136.379,89.338,123.27,133.466,99.4867,114.681,100.152,116.109,135.825,110.101,135.752,94.4593,102.209,108.465,106.022,101.301,117.889,73.7664,111.623,121.277,132.261,138.094,109.009,114.168,103.091,123.137,127.729,128.102,101.058,114.949,114.106
136.379,89.338,123.27,133.466,99.4867,114.681,100.152,116.109,135.825,110.101,135.752,94.4593,102.209,108.465,106.022,101.301,117.889,73.7664,111.623,121.277,132.261,138.094,109.009,114.168,103.091,118.406,127.729,128.102,101.058,114.949,113.948
136.379,89.338,123.27,133.466,99.4867,114.681,100.152,113.208,135.825,110.101,135.752,94.4593,102.209,108.465,106.022,101.301,117.889,73.7664,111.623,121.277,132.261,138.094,109.009,114.168,103.091,118.406,127.729,128.102,101.058,114.949,113.851
