run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
8861.78,7772.92,8543.1,7962.48,8539.31,7715.32,8189.98,8425.73,7570.52,7456.36,6258.99,7352.56,8997.29,7390.34,7860.65,9568.58,7547.43,8890.26,7914.33,7833.43,6049.71,8465.72,7603.87,8384.77,9304.57,9407.49,8236.37,7809.81,7959.29,8061.21,8064.47
8752.46,7074.14,7942.09,7153.64,8381.87,7341.48,8015.04,8383.23,7155.64,7302.41,6216.07,7149.96,8207.7,6781.41,7301.02,8808.47,6956.78,7900.53,7124.24,7782.25,6049.71,8078.99,6877.39,8314.14,8974.11,7904.46,7760.45,7664.13,7789.74,7716.52,7628.67
8555.9,6868.48,7439.31,6180.96,8366,7167.56,7908.16,8130.07,6674.98,6820.13,6216.07,7149.96,8193.54,6781.41,6951.64,7973.17,5980.98,7825.54,6808.84,7385.06,5566.08,8022.48,6846.72,7409.9,8848.53,7432.33,7570.07,7486.32,7712.97,7316.53,7319.66
8186.27,5462.26,7422.01,5817.6,8357.73,7039.41,7799.52,7783.22,5997.25,6734.57,5939.83,7038.21,7780.04,6701.72,6899.87,7744.86,5821.73,7825.54,6039.18,7369.92,5566.08,7612.65,6644.04,6304.62,8151.63,7264.99,6995.35,7467.15,7433.92,6603.38,6993.48
7691.35,5392.98,7132.94,5688.13,7432.8,6079.44,7444.81,7657.79,5997.25,6415.91,5939.83,7038.21,7322.31,6701.72,6614.14,7092.59,5738,7010.79,5949.05,6936.44,5566.08,7191.92,6327.74,6304.62,8055.92,6759.29,6717.55,7091.03,7081.73,6583.01,6698.51
7404.85,5392.98,6910.15,5492.63,6944.08,5915.02,7152.66,7418.4,5997.25,6293.7,5758.92,7038.21,6201.88,6567.76,6549.99,7089.66,5738,6960.09,5712.09,6306.86,5263.81,6762.64,6285.11,6304.62,7884.35,6672.4,6110.73,6692.72,6496.53,6059.16,6445.91
7404.85,5392.98,6500.25,4422.42,6897.79,5873.47,7118.28,6608.73,5997.25,6293.7,5758.92,6811.76,6055.54,6567.76,6519.03,6947.2,5738,6779.84,5712.09,6253.8,5263.81,6301.16,6098.33,6156.03,7520.08,6441.7,6110.73,6599.88,6445.38,6059.16,6288.33
7255.57,5307.02,6500.25,4422.42,6880.21,5786.29,6941.21,5838.15,5997.25,6293.7,5758.92,6797.9,5998.27,6567.76,6519.03,6542.65,5728.68,6779.84,5704.88,5859.68,5263.81,6301.16,5902.85,5517.41,6823.58,6441.7,5577.21,6364.21,6086.95,6059.16,6127.26
7063.41,5292.68,6500.25,4422.42,6768.58,5786.29,6941.21,5838.15,5997.25,6069.16,5387.72,6527.3,5998.27,6468.7,6206.8,6542.65,5597.25,6486.03,5336.47,5859.68,5263.81,6250.91,5902.85,5269.5,6823.58,6383.84,5577.21,5890.84,6086.95,6059.16,6019.96
6541.71,5292.68,5542.53,4422.42,6768.58,5304.74,6756.72,5813.36,5849.6,6069.16,5387.72,6429.88,5921.14,6468.7,6206.8,6392.01,5399.31,6486.03,5093.78,5851.53,5084.47,5649.09,5815.01,5236.42,6823.58,6383.84,5577.21,5890.84,6002.67,5937.82,5879.98
6520.22,5184.51,5542.53,4422.42,6768.58,5123.38,6563.93,5655.91,5849.6,6069.16,5375.68,6429.88,5528.95,6265,5627.43,6212.11,5399.31,6307.84,5093.78,5851.53,5084.47,5556.54,5430.65,5236.42,6781.25,6298.1,5577.21,5784.84,6002.67,5937.82,5782.72
6356.16,4864.85,5542.53,4422.42,6768.58,5123.38,6563.93,5553.83,5849.6,6069.16,5375.68,6429.88,5506.37,6248.42,5296.98,6212.11,5399.31,6181.8,5093.78,5851.53,4888.11,5556.54,5301.44,5236.42,6781.25,6238.7,5577.21,5544.59,5974.75,5302.16,5703.72
6356.16,4864.85,5542.53,4422.42,6768.58,5123.38,6563.93,5553.83,5849.6,6069.16,5375.68,6170.56,5506.37,6248.42,5296.98,6070.82,5319.88,6181.8,5083.75,5851.53,4888.11,5556.54,5301.44,5236.42,6556.61,6238.7,5577.21,5241.77,5391.39,5302.16,5650.35
6262.94,4770.79,5542.53,4422.42,6768.58,5123.38,6292.73,5553.83,5774.92,5762.56,5375.68,6015.37,5506.37,6205.14,5296.98,6070.82,5159.55,6181.8,5083.75,5596.08,4888.11,5556.54,5298.95,5236.42,6448.29,6238.7,5577.21,5241.77,5391.39,5302.16,5598.19
6171.29,4770.79,5542.53,4422.42,6717.96,5123.38,6164.51,5401.64,5774.92,5762.56,5375.68,6015.37,5506.37,6205.14,5296.98,5637.45,5159.55,6154.39,5083.75,5384.38,4888.11,5556.54,5260.12,4581.38,6165.42,6238.7,5577.21,5241.77,5391.39,5302.16,5529.13
5994.14,4770.79,5542.53,4422.42,6717.96,5123.38,5869.87,5189.09,5774.92,5762.56,5375.68,6015.37,5506.37,5914.76,5296.98,5637.45,5159.55,6154.39,5083.75,5384.38,4888.11,5556.54,5148.86,4581.38,6165.42,6238.7,5577.21,5241.77,5391.39,5302.16,5492.93
5994.14,4449.56,5542.53,4422.42,6680.57,5123.38,5869.87,5189.09,5774.92,5762.56,5375.68,6015.37,5472.7,5778.35,5296.98,5637.45,5159.55,5626.26,5083.75,5384.38,4888.11,5508.84,5065.44,4581.38,6165.42,6238.7,5577.21,5241.77,5391.39,5302.16,5453.33
5994.14,4449.56,5542.53,4306.06,6680.57,5123.38,5726.19,5189.09,5774.92,5496.53,5375.68,6015.37,5472.7,5468.89,5296.98,4990.52,5078.35,5626.26,5083.75,5343.4,4888.11,5508.84,5065.44,4581.38,6165.42,6238.7,5577.21,5241.77,5391.39,5302.16,5399.84
5994.14,4449.56,5542.53,4306.06,6537.4,5008.79,5726.19,4602.15,5774.92,5496.53,5375.68,6015.37,5432.88,5468.89,5182.2,4990.52,5078.35,5626.26,5083.75,4966.5,4888.11,5508.84,5065.44,4581.38,6165.42,6219.54,5577.21,5241.77,5391.39,5302.16,5353.33
5994.14,4449.56,5542.53,4220.29,6537.4,5008.79,5726.19,4602.15,5774.92,5496.53,5375.68,5911.68,5109.81,5468.89,5182.2,4990.52,5078.35,5626.26,5083.75,4966.5,4888.11,5508.84,5065.44,4581.38,6165.42,6219.54,5309.5,5241.77,5291.8,5302.16,5324
5994.14,4449.56,5542.53,4220.29,6406.83,5008.79,5726.19,4435.55,5774.92,5496.53,5375.68,5911.68,5109.81,5468.89,5117.18,4990.52,5078.35,5626.26,5083.75,4966.5,4888.11,5508.84,5020.08,4581.38,6096.73,6219.54,5309.5,5241.77,5291.8,5302.16,5308.13
5994.14,4240.97,5542.53,4220.29,6406.83,4911.76,5726.19,4368.39,5774.92,5496.53,5375.68,5911.68,4719.07,5468.89,5117.18,4990.52,5078.35,5626.26,5083.75,4966.5,4888.11,4980.26,4810.28,4503.38,6096.73,6219.54,5306.09,5241.77,5291.8,5208.97,5252.24
5994.14,4240.97,5542.53,4220.29,6068.8,4839.82,5726.19,4368.39,5774.92,5496.53,5375.68,5911.68,4719.07,5468.89,5117.18,4990.52,5078.35,5626.26,5083.75,4966.5,4888.11,4980.26,4810.28,4503.38,6096.73,6219.54,5306.09,5241.77,5128,5208.97,5233.12
5994.14,4240.97,5542.53,4220.29,5772.95,4839.82,5726.19,4368.39,5774.92,5496.53,5375.68,5911.68,4719.07,5468.89,5117.18,4990.52,5063.55,5321.69,5083.75,4966.5,4888.11,4980.26,4810.28,4503.38,6096.73,6199.22,5259.52,5241.77,5128,5208.97,5210.38
5994.14,4240.97,5542.53,4220.29,5772.95,4839.82,5726.19,4368.39,5774.92,5496.53,5375.68,5911.68,4719.07,5468.89,4996.65,4990.52,5063.55,5321.69,4955.33,4966.5,4888.11,4980.26,4810.28,4503.38,6096.73,6199.22,5131.05,5241.77,5128,5208.97,5197.8
5994.14,4240.97,5542.53,4220.29,5772.95,4839.82,5367.65,4368.39,5774.92,5496.53,5375.68,5911.68,4719.07,5468.89,4901.49,4990.52,5063.55,5321.69,4955.33,4966.5,4888.11,4980.26,4799.74,4503.38,6096.73,6199.22,5131.05,5241.77,5013.03,5208.97,5178.49
5994.14,4240.97,5542.53,4220.29,5772.95,4839.82,5367.65,4368.39,5774.92,5496.53,5375.68,5911.68,4634.37,5384.92,4901.49,4990.52,5063.55,5321.69,4955.33,4966.5,4888.11,4980.26,4799.74,4503.38,6096.73,6199.22,5131.05,5241.77,5013.03,5208.97,5172.87
