run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
4845.82,3824.58,3414.15,3363.33,3975.72,4226.26,3519.46,3574.34,4169.49,3791.39,4626.9,4113.82,4948.54,4365.49,3938.67,4547.74,2914.26,3499.38,3546.7,4402.54,3844.27,3445.68,3651.66,3504.63,3721.32,4283.01,4413.17,3630.24,3748.41,4036.36,3929.58
4432.04,3785.24,3062.63,2862.93,3705.49,3749.95,3459.06,3269.2,3697.52,3591.62,4082.79,3909.24,4845.69,4147.75,3377.33,4376.04,2625.33,3209.28,3360.87,3903.26,3659.36,3177.21,3354.87,3404.72,3622.2,4127.7,3536.85,3452.12,3650,3729.54,3638.93
3892.4,3425.75,2561.34,2718.23,3371.18,3541.94,3458.94,3038.79,3454.24,3203.54,3815.42,3199.31,4722.87,4121.45,3301.4,4006.06,2625.33,3103.9,3308.39,3776.3,3337.6,2903.8,2735.72,3404.72,3451.66,4051.55,3391.4,3390.09,3315.48,3365.68,3399.82
3566.9,2990.38,2561.34,2513.68,2590.72,3351.74,3438.66,3022.89,3324.35,3149.31,3727.31,2842.83,4717.01,3942.08,3252.16,3255.39,2380.24,3053.32,3236.6,3309.92,2905.92,2814.89,2681.4,3404.72,3375.11,3942.28,3274,3119.54,3315.48,3039.4,3203.32
3138.27,2599.41,2505.48,2458.51,2482.67,3335.63,2986.82,3003.84,3116.06,2674.41,3263.59,2651.05,4227.7,3875.76,3244.14,3255.39,2380.24,3053.32,3061.87,3309.92,2317.87,2181.05,2397.44,2855.65,3375.11,3467.54,3001.48,2975,3057.57,2897.89,2971.69
2458.3,2418.26,2298.56,2423.55,2443.06,3282.94,2923.57,2669.37,3116.06,2674.41,3035.85,2471.36,3026.18,3867.37,2912.69,2864.53,2380.24,2807.81,2943.16,2847.99,2317.33,1860.1,2397.44,2855.65,2987.24,3333.1,2597.38,2900.78,3057.57,2897.89,2768.99
2458.3,2418.26,2298.56,2423.55,2443.06,3277.98,2841.97,2669.37,3047.03,2578.09,2456.22,2471.36,3026.04,3701.6,2912.69,2763.86,2238.62,2613.15,2743.41,2847.99,2279.54,1779.99,2397.44,2772.93,2987.24,3044.63,2597.38,2522.63,3057.57,2658.25,2677.62
2458.3,2399.29,2164.74,2423.55,2443.06,3246.93,2485.46,2598.62,2486.48,2275.55,2456.22,2080.24,2958.63,3547.43,2912.69,2686.67,2238.62,2606.3,2606.92,2847.99,2279.54,1779.99,2300.74,2772.93,2729.31,2476.9,2578.9,2242.53,2990.45,2658.25,2557.77
2458.3,2366.46,2164.74,2203.96,2443.06,3174.34,2485.46,2598.62,2486.48,2043.08,2456.22,1959.48,2880.96,3381.2,2912.69,2553.32,2238.62,2564.68,2443.57,2847.99,2014.98,1681.19,2300.74,2739.82,2729.31,2239.65,2532.84,2065.38,2919.25,2576.87,2482.11
2458.3,2112.5,2008.47,2203.96,2443.06,2839.81,2463.24,2408.18,2274.17,2043.08,2456.22,1959.48,2181.86,3333.28,2912.69,2553.32,2238.62,2564.68,2443.57,2847.99,1768.88,1681.19,2300.74,2676.65,2355.17,2017.87,2532.84,2065.38,2919.25,2352.73,2380.57
